CASE NUMBER,CITY,ZIP,MONTH,YEAR,DISPO TYPE,ANSWER,MONEY JUDGMENT,DEFAULT
37-2019-00017446-CL-UD-CTL,Vista,92083,4,2019,Default judgment by court,N,"N, Y",Y
37-2019-00017475-CL-UD-CTL,SAN DIEGO,92113,4,2019,Court finding,Y,"N, Y",N
37-2019-00017494-CL-UD-CTL,SAN DIEGO,92105,4,2019,Default judgment by clerk,N,N,Y
37-2019-00017524-CL-UD-CTL,San Diego,92154,4,2019,Court finding,Y,"N, N",N
37-2019-00017553-CL-UD-CTL,San Diego,92113,4,2019,Court finding,Y,N,N
37-2019-00017573-CL-UD-CTL,El Cajon,92019,4,2019,Default judgment by clerk,N,N,Y
37-2019-00017577-CL-UD-CTL,San Diego,92115,4,2019,Default judgment by clerk,N,N,Y
37-2019-00017589-CL-UD-CTL,Lemon Grove,91945,4,2019,Default judgment by clerk,N,N,Y
37-2019-00017690-CL-UD-CTL,National City,91950,4,2019,Court finding,Y,"N, N, N",N
37-2019-00017692-CL-UD-CTL,San Diego,92101,4,2019,Default judgment by court,N,"Y, N",Y
37-2019-00017708-CL-UD-CTL,San Diego,92105,4,2019,Stipulated judgment,Y,N,N
37-2019-00017715-CL-UD-CTL,Escondido,92027,4,2019,Default judgment by court,N,"Y, N",Y
37-2019-00017749-CL-UD-CTL,El Cajon,92021,4,2019,Default judgment by clerk,N,N,Y
37-2019-00017775-CL-UD-CTL,Imperial Beach,91932,4,2019,Court finding,Y,"N, Y",N
37-2019-00017782-CL-UD-CTL,SAN DIEGO,92114,4,2019,Default judgment by clerk,N,N,Y
37-2019-00017785-CL-UD-CTL,OCEANSIDE,92058,4,2019,Court finding,Y,"N, Y",N
37-2019-00017924-CL-UD-CTL,San Diego,92102,4,2019,Default judgment by court,N,"Y, N",Y
37-2019-00017957-CL-UD-CTL,San Diego,92109,4,2019,Default judgment by court,N,"Y, N",Y
37-2019-00017973-CL-UD-CTL,VISTA,92083,4,2019,Default judgment by court,N,"Y, N",Y
37-2019-00017974-CL-UD-CTL,Santee,92071,4,2019,Default judgment by court,N,"N, Y",Y
37-2019-00017998-CL-UD-CTL,San Diego,91911,4,2019,Default judgment by court,N,"Y, N",N
37-2019-00018003-CL-UD-CTL,Spring Valley,91977,4,2019,Court finding,Y,"N, Y",N
37-2019-00018008-CL-UD-CTL,San Diego,92113,4,2019,Default judgment by court,N,"N, Y",Y
37-2019-00018023-CL-UD-CTL,San Diego,92105,4,2019,Default judgment by clerk,N,N,Y
37-2019-00018032-CL-UD-CTL,SAN DIEGO,92105,4,2019,Default judgment by clerk,N,N,Y
37-2019-00018036-CL-UD-CTL,San Diego,92104,4,2019,Court-ordered dismissal,Y,N,N
37-2019-00018038-CL-UD-CTL,Santee,92071,4,2019,Court finding,Y,"N, Y",N
37-2019-00018062-CL-UD-CTL,Chula Vista,91911,4,2019,Court finding,Y,"N, Y",N
37-2019-00018171-CL-UD-CTL,San Diego,92107,4,2019,Default judgment by clerk,N,N,Y
37-2019-00018195-CL-UD-CTL,Chula Vista,91911,4,2019,Court finding,Y,N,N
37-2019-00018202-CL-UD-CTL,Fallbrook,92028,4,2019,Default judgment by clerk,N,N,Y
37-2019-00018206-CL-UD-CTL,San Diego,92104,4,2019,Default judgment by court,N,"Y, N",Y
37-2019-00018242-CL-UD-CTL,VISTA,92083,4,2019,Default judgment by clerk,N,N,Y
37-2019-00018260-CL-UD-CTL,Carlsbad,92009,4,2019,Stipulated judgment,Y,N,N
37-2019-00018263-CL-UD-CTL,El Cajon,92021,4,2019,Court finding,Y,"Y, N",Y
37-2019-00018282-CL-UD-CTL,ESCONDIDO,92026,4,2019,Default judgment by clerk,N,N,Y
37-2019-00018295-CL-UD-CTL,Spring Valley,91977,4,2019,Court finding,Y,"Y, N",Y
37-2019-00018333-CL-UD-CTL,San Diego,92122,4,2019,Court finding,Y,"N, Y",N
37-2019-00018341-CL-UD-CTL,San Diego,92113,4,2019,Default judgment by clerk,N,N,N
37-2019-00018345-CL-UD-CTL,San Diego,92111,4,2019,Court finding,Y,"Y, N",N
37-2019-00018346-CL-UD-CTL,Oceanside,92057,4,2019,Court finding,Y,N,N
37-2019-00018420-CL-UD-CTL,Vista,92084,4,2019,Default judgment by clerk,N,N,Y
37-2019-00018426-CL-UD-CTL,San Diego,92113,4,2019,Default judgment by clerk,N,N,Y
37-2019-00018429-CL-UD-CTL,Chula Vista,91911,4,2019,Default judgment by clerk,N,N,Y
37-2019-00018446-CL-UD-CTL,Carlsbad,92009,4,2019,Stipulated judgment,N,"Y, N",N
37-2019-00018448-CL-UD-CTL,San Diego,92105,4,2019,Court finding,Y,"N, Y, N",Y
37-2019-00018505-CL-UD-CTL,San Diego,92102,4,2019,Default judgment by clerk,N,N,Y
37-2019-00018514-CL-UD-CTL,San Diego,92113,4,2019,Default judgment by clerk,N,N,Y
37-2019-00018555-CL-UD-CTL,CHULA VISTA,91910,4,2019,Default judgment by clerk,N,N,Y
37-2019-00018569-CL-UD-CTL,San Diego,92116,4,2019,Default judgment by clerk,N,N,Y
37-2019-00018590-CL-UD-CTL,San Diego,92105,4,2019,Default judgment by clerk,N,N,Y
37-2019-00018670-CL-UD-CTL,San Diego,92122,4,2019,Default judgment by court,N,"Y, N",Y
37-2019-00018736-CL-UD-CTL,San Diego,92117,4,2019,Default judgment by court,N,"N, Y",Y
37-2019-00018739-CL-UD-CTL,San Diego,92115,4,2019,Court finding,Y,"N, Y",N
37-2019-00018810-CL-UD-CTL,Chula Vista,91911,4,2019,Default judgment by court,N,"N, Y",Y
37-2019-00018860-CL-UD-CTL,Escondido,92069,4,2019,Court finding,Y,"N, N",N
37-2019-00018867-CL-UD-CTL,Lemon Grove,91945,4,2019,Default judgment by court,N,"Y, N",Y
37-2019-00018879-CL-UD-CTL,CORONADO,92118,4,2019,Default judgment by court,N,"N, N",Y
37-2019-00018881-CL-UD-CTL,San Diego,92110,4,2019,Default judgment by court,N,"N, Y",Y
37-2019-00018899-CL-UD-CTL,El Cajon,92021,4,2019,Default judgment by court,N,"N, Y",Y
37-2019-00018916-CL-UD-CTL,San Diego,92110,4,2019,Default judgment by clerk,N,N,Y
37-2019-00018944-CL-UD-CTL,San Diego,92101,4,2019,Default judgment by clerk,N,N,Y
37-2019-00018975-CL-UD-CTL,Escondido,92027,4,2019,Default judgment by clerk,N,N,Y
37-2019-00019008-CL-UD-CTL,San Diego,92104,4,2019,Default judgment by clerk,N,N,Y
37-2019-00019020-CL-UD-CTL,Oceanside,92057,4,2019,Default judgment by clerk,N,N,Y
37-2019-00019066-CL-UD-CTL,San Diego,92124,4,2019,Default judgment by court,N,"N, Y",Y
37-2019-00019067-CL-UD-CTL,Carlsbad,92009,4,2019,Court finding,Y,"N, Y",N
37-2019-00019081-CL-UD-CTL,Escondido,92027,4,2019,Default judgment by clerk,N,N,Y
37-2019-00200128-CL-UD-CTL,,,4,2019,,N,,N
37-2019-00019128-CL-UD-CTL,San Diego,92101,4,2019,Court finding,Y,"N, Y",N
37-2019-00019138-CL-UD-CTL,San Diego,92116,4,2019,Default judgment by clerk,N,N,Y
37-2019-00019159-CL-UD-CTL,Vista,92083,4,2019,Default judgment by court,N,"Y, N",Y
37-2019-00019216-CL-UD-CTL,San Diego,92123,4,2019,Default judgment by court,N,"Y, N",Y
37-2019-00019226-CL-UD-CTL,San Diego,92127,4,2019,Default judgment by clerk,N,N,Y
37-2019-00019334-CL-UD-CTL,San Diego,92101,4,2019,Court finding,Y,"N, Y",N
37-2019-00019338-CL-UD-CTL,San Diego,92114,4,2019,Court finding,Y,N,N
37-2019-00019341-CL-UD-CTL,El Cajon,92021,4,2019,Default judgment by clerk,N,N,Y
37-2019-00019349-CL-UD-CTL,Lemon Grove,91945,4,2019,Default judgment by clerk,N,N,Y
37-2019-00019357-CL-UD-CTL,San Diego,92115,4,2019,Default judgment by clerk,N,N,Y
37-2019-00019395-CL-UD-CTL,San Diego,92129,4,2019,Stipulated judgment,Y,N,N
37-2019-00019407-CL-UD-CTL,San Diego,92122,4,2019,Default judgment by court,N,"Y, N",Y
37-2019-00019447-CL-UD-CTL,El Cajon,92020,4,2019,Default judgment by clerk,N,N,Y
37-2019-00019453-CL-UD-CTL,Vista,92084,4,2019,Court-ordered dismissal,Y,N,N
37-2019-00019457-CL-UD-CTL,El Cajon,92020,4,2019,Default judgment by clerk,N,N,Y
37-2019-00019464-CL-UD-CTL,Escondido,92027,4,2019,Default judgment by clerk,N,N,Y
37-2019-00019487-CL-UD-CTL,San Diego,92124,4,2019,Default judgment by court,N,"N, Y",Y
37-2019-00019491-CL-UD-CTL,San Diego,92123,4,2019,Default judgment by court,N,"Y, N",Y
37-2019-00019516-CL-UD-CTL,San Diego,92129,4,2019,Stipulated judgment,Y,N,N
37-2019-00019529-CL-UD-CTL,Chula Vista,91911,4,2019,Default judgment by court,N,"Y, N",Y
37-2019-00019532-CL-UD-CTL,San Diego,92124,4,2019,Default judgment by court,N,"N, Y",Y
37-2019-00019537-CL-UD-CTL,San Marcos,92078,4,2019,Court finding,Y,N,N
37-2019-00019562-CL-UD-CTL,Chula Vista,91911,4,2019,Default judgment by court,N,"N, Y",Y
37-2019-00019577-CL-UD-CTL,San Diego,92124,4,2019,Court finding,Y,N,N
37-2019-00019592-CL-UD-CTL,Vista,92081,4,2019,Default judgment by court,N,"Y, N",Y
37-2019-00019597-CL-UD-CTL,Vista,92084,4,2019,Default judgment by court,N,"Y, N",Y
37-2019-00019600-CL-UD-CTL,La Mesa,91941,4,2019,Default judgment by court,Y,"Y, N",Y
37-2019-00019654-CL-UD-CTL,San Diego,92123,4,2019,Default judgment by court,N,"Y, N",Y
37-2019-00019709-CL-UD-CTL,San Diego,92102,4,2019,Default judgment by court,N,"Y, N",Y
37-2019-00019750-CL-UD-CTL,San Diego,92122,4,2019,Default judgment by court,N,"N, Y",Y
37-2019-00019761-CL-UD-CTL,San Diego,92154,4,2019,Court finding,Y,N,N
37-2019-00019762-CL-UD-CTL,El Cajon,92019,4,2019,Court finding,Y,"Y, N",N
37-2019-00019770-CL-UD-CTL,Oceanside,92056,4,2019,Court finding,Y,"Y, N, Y",N
37-2019-00019779-CL-UD-CTL,Santee,92071,4,2019,Default judgment by court,N,"Y, N",Y
37-2019-00019790-CL-UD-CTL,San Diego,92114,4,2019,Default judgment by clerk,N,N,Y
37-2019-00019826-CL-UD-CTL,San Diego,92115,4,2019,Default judgment by clerk,N,N,Y
37-2019-00019828-CL-UD-CTL,Imperial Beach,,4,2019,Default judgment by clerk,N,N,Y
37-2019-00019837-CL-UD-CTL,San Diego,92105,4,2019,Default judgment by clerk,N,N,Y
37-2019-00019857-CL-UD-CTL,San Diego,92113,4,2019,Default judgment by clerk,N,N,Y
37-2019-00019869-CL-UD-CTL,San Diego,92104,4,2019,Default judgment by clerk,N,N,Y
37-2019-00019898-CL-UD-CTL,San Diego,92101,4,2019,Default judgment by court,N,"N, Y",Y
37-2019-00019903-CL-UD-CTL,Chula Vista,91911,4,2019,Stipulated judgment,Y,N,N
37-2019-00019910-CL-UD-CTL,San Diego,92154,4,2019,Default judgment by court,N,"N, Y",Y
37-2019-00019943-CL-UD-CTL,San Diego,92108,4,2019,Court-ordered dismissal,N,"N, Y",Y
37-2019-00019946-CL-UD-CTL,San Marcos,92078,4,2019,Court finding,Y,"N, N, N, N, N, N",Y
37-2019-00019954-CL-UD-CTL,Chula Vista,91911,4,2019,Court finding,Y,N,Y
37-2019-00019976-CL-UD-CTL,Carlsbad,92010,4,2019,Court finding,Y,"Y, N",N
37-2019-00019988-CL-UD-CTL,San Diego,92111,4,2019,Default judgment by court,N,N,Y
37-2019-00019994-CL-UD-CTL,Chula Vista,91910,4,2019,Court finding,Y,"N, Y",N
37-2019-00020030-CL-UD-CTL,Chula Vista,91911,4,2019,Default judgment by court,N,"Y, N",Y
37-2019-00020062-CL-UD-CTL,Spring Valley,91978,4,2019,Default judgment by court,N,"N, Y",Y
37-2019-00020067-CL-UD-CTL,Escondido,92025,4,2019,Default judgment by court,N,"Y, N",Y
37-2019-00020072-CL-UD-CTL,San Diego,92115,4,2019,Default judgment by court,N,"N, Y",Y
37-2019-00020073-CL-UD-CTL,Vista,92084-3330,4,2019,Court finding,Y,"N, N, Y",N
37-2019-00020086-CL-UD-CTL,Escondido,92027,4,2019,Default judgment by clerk,N,N,Y
37-2019-00020096-CL-UD-CTL,Chula Vista,91910,4,2019,Default judgment by court,N,"Y, N",Y
37-2019-00020113-CL-UD-CTL,La Mesa,91942,4,2019,Default judgment by court,N,"N, Y",Y
37-2019-00020182-CL-UD-CTL,San Diego,92101,4,2019,Default judgment by clerk,N,N,Y
37-2019-00020184-CL-UD-CTL,National City,91950,4,2019,Default judgment by clerk,N,N,Y
37-2019-00020209-CL-UD-CTL,Carlsbad,92011,4,2019,Default judgment by court,N,"Y, N",Y
37-2019-00020213-CL-BC-CTL,Oceanside,92054,4,2019,,Y,,N
37-2019-00020240-CL-UD-CTL,Fallbrook,92028,4,2019,Default judgment by clerk,N,N,Y
37-2019-00020262-CL-UD-CTL,San Diego,92101,4,2019,Court finding,Y,"N, Y",N
37-2019-00020284-CL-UD-CTL,Encinitas,92024,4,2019,Default judgment by court,N,"N, Y",Y
37-2019-00020303-CL-UD-CTL,San Diego,92101,4,2019,Default judgment by court,N,"Y, N",Y
37-2019-00020325-CL-UD-CTL,La Mesa,91942,4,2019,Court finding,Y,"Y, N",N
37-2019-00020336-CL-UD-CTL,San Diego,92102,4,2019,Default judgment by clerk,N,N,Y
37-2019-00020353-CL-UD-CTL,Chula Vista,91911,4,2019,Default judgment by court,N,"Y, N",Y
37-2019-00020367-CL-UD-CTL,Chula Vista,91911,4,2019,Court finding,Y,N,N
37-2019-00020440-CL-UD-CTL,San Diego,92104,4,2019,Default judgment by court,N,"Y, N",Y
37-2019-00020442-CL-UD-CTL,La Mesa,91942,4,2019,Default judgment by court,N,"Y, N",Y
37-2019-00020448-CL-UD-CTL,Vista,92081,4,2019,Default judgment by court,N,"N, Y",Y
37-2019-00020523-CL-UD-CTL,San Diego,92101,4,2019,Default judgment by court,N,"N, Y",Y
37-2019-00020527-CL-UD-CTL,San Diego,92117,4,2019,Default judgment by court,N,"N, Y",Y
37-2019-00020547-CL-UD-CTL,Vista,92081,4,2019,Court finding,Y,"N, Y",N
37-2019-00020585-CL-UD-CTL,San Diego,92101,4,2019,Default judgment by clerk,N,N,Y
37-2019-00020586-CL-UD-CTL,San Diego,92101,4,2019,Court finding,Y,N,N
37-2019-00020590-CL-UD-CTL,San Diego,92101,4,2019,Default judgment by clerk,N,N,Y
37-2019-00020598-CL-UD-CTL,El Cajon,92021,4,2019,Default judgment by clerk,N,N,Y
37-2019-00020631-CL-UD-CTL,Escondido,92025,4,2019,Default judgment by court,N,Y,Y
37-2019-00020635-CL-UD-CTL,San Diego,92101,4,2019,Default judgment by court,N,Y,Y
37-2019-00020649-CL-UD-CTL,San Diego,92124,4,2019,Default judgment by court,N,"Y, N",Y
37-2019-00020656-CL-UD-CTL,San Diego,92102,4,2019,Court finding,Y,"Y, N",N
37-2019-00020672-CL-UD-CTL,Escondido,92027,4,2019,Default judgment by clerk,N,N,Y
37-2019-00020675-CL-UD-CTL,San Diego,92120,4,2019,Default judgment by clerk,N,N,Y
37-2019-00020722-CL-UD-CTL,Spring Valley,91978,4,2019,Default judgment by court,N,"N, Y",Y
37-2019-00020733-CL-UD-CTL,San Diego,92108,4,2019,Default judgment by clerk,N,N,Y
37-2019-00020744-CL-UD-CTL,VISTA,92083,4,2019,Court finding,Y,"Y, N",N
37-2019-00020745-CL-UD-CTL,VISTA,92083,4,2019,Default judgment by clerk,N,N,Y
37-2019-00020749-CL-UD-CTL,Escondido,92025,4,2019,Default judgment by clerk,N,N,Y
37-2019-00020764-CL-UD-CTL,Oceanside,92056,4,2019,Default judgment by court,N,Y,Y
37-2019-00020798-CL-UD-CTL,San Ysidro,92173,4,2019,Default judgment by clerk,N,N,Y
37-2019-00020840-CL-UD-CTL,Chula Vista,91914,4,2019,Default judgment by clerk,N,N,Y
37-2019-00020857-CL-UD-CTL,San Diego,92109,4,2019,Default judgment by clerk,N,N,Y
37-2019-00020861-CL-UD-CTL,El Cajon,92020,4,2019,Default judgment by clerk,N,N,Y
37-2019-00020864-CL-UD-CTL,National City,91950,4,2019,Default judgment by clerk,N,N,Y
37-2019-00020930-CL-UD-CTL,Escondido,92025,4,2019,Default judgment by court,N,"Y, N",Y
37-2019-00020948-CL-UD-CTL,San Marcos,92069,4,2019,Default judgment by court,N,"Y, N",Y
37-2019-00020954-CL-UD-CTL,Vista,92084,4,2019,Default judgment by court,Y,"N, Y",Y
37-2019-00020956-CL-UD-CTL,San Diego,92126,4,2019,Default judgment by clerk,N,N,Y
37-2019-00020961-CL-UD-CTL,Escondido,92025,4,2019,Stipulated judgment,Y,N,N
37-2019-00020968-CL-UD-CTL,Carlsbad,92008,4,2019,Default judgment by court,N,"Y, N",Y
37-2019-00020969-CL-UD-CTL,Poway,92064,4,2019,Default judgment by court,N,"Y, N",Y
37-2019-00020972-CL-UD-CTL,Escondido,92027,4,2019,Default judgment by clerk,N,N,Y
37-2019-00020980-CL-UD-CTL,San Diego,92101,4,2019,Default judgment by court,N,"Y, N",Y
37-2019-00020986-CL-UD-CTL,La Mesa,91942,4,2019,Default judgment by court,N,"Y, N",Y
37-2019-00021010-CL-UD-CTL,El Cajon,92021,4,2019,Default judgment by clerk,N,N,Y
37-2019-00021011-CL-UD-CTL,Ramona,92065,4,2019,Default judgment by clerk,N,N,Y
37-2019-00021013-CL-UD-CTL,LA MESA,91941,4,2019,Court finding,Y,"Y, N",N
37-2019-00021049-CL-UD-CTL,San Diego,92139,4,2019,Default judgment by clerk,N,N,Y
37-2019-00021077-CL-UD-CTL,La Mesa,91941,4,2019,Default judgment by clerk,N,N,Y
37-2019-00021082-CL-UD-CTL,San Diego,92009,4,2019,Default judgment by clerk,N,N,Y
37-2019-00021102-CL-UD-CTL,Jacumba,91934,4,2019,Request for Dismissal,N,,N
37-2019-00021115-CL-UD-CTL,Vista,92084,4,2019,Default judgment by court,N,"N, Y",Y
37-2019-00021119-CL-UD-CTL,Vista,92083,4,2019,Default judgment by court,N,"Y, N",Y
37-2019-00021126-CL-UD-CTL,San Diego,92103,4,2019,Default judgment by court,N,"N, Y",Y
37-2019-00021129-CL-UD-CTL,Escondido,92101,4,2019,Default judgment by clerk,N,N,Y
37-2019-00021152-CL-UD-CTL,JAMUL,91935,4,2019,Stipulated judgment,Y,N,N
37-2019-00021186-CL-UD-CTL,San Diego,92107,4,2019,Default judgment by court,N,"Y, N",Y
37-2019-00021194-CL-UD-CTL,San Diego,92116,4,2019,Default judgment by clerk,N,N,Y
37-2019-00021231-CL-UD-CTL,Vista,92081,4,2019,Court finding,Y,N,N
37-2019-00021234-CL-UD-CTL,Fallbrook,92028,4,2019,Court finding,Y,"Y, N",N
37-2019-00021265-CL-UD-CTL,Oceanside,92056,4,2019,Court finding,Y,"N, N, Y",N
37-2019-00021278-CL-UD-CTL,La Mesa,91941,4,2019,Court finding,Y,"N, Y",N
37-2019-00021282-CL-UD-CTL,National City,91950,4,2019,Default judgment by clerk,N,N,Y
37-2019-00021285-CL-UD-CTL,SAN DIEGO,92102,4,2019,Default judgment by court,N,"Y, N",Y
37-2019-00021365-CL-UD-CTL,Oceanside,92058,4,2019,Default judgment by clerk,N,N,Y
37-2019-00021411-CL-UD-CTL,Oceanside,92058,4,2019,Default judgment by clerk,N,N,Y
37-2019-00021415-CL-UD-CTL,Vista,92084,4,2019,Court finding,Y,N,N
37-2019-00021418-CL-UD-CTL,El Cajon,92020,4,2019,Default judgment by clerk,N,N,Y
37-2019-00021461-CL-UD-CTL,Spring Valley,91977,4,2019,Court finding,Y,"Y, N",N
37-2019-00021476-CL-UD-CTL,Chula Vista,91910,4,2019,Court finding,Y,"Y, N",N
37-2019-00021490-CL-UD-CTL,Solana Beach,92075,4,2019,Court finding,Y,N,N
37-2019-00021510-CL-UD-CTL,Santee,92071,4,2019,Default judgment by court,N,"N, Y",Y
37-2019-00021547-CL-UD-CTL,San Diego,92101,4,2019,Default judgment by clerk,N,N,Y
37-2019-00021587-CL-UD-CTL,Escondido,92026,4,2019,Default judgment by clerk,N,N,Y
37-2019-00021657-CL-UD-CTL,National City,91950,4,2019,Default judgment by clerk,N,N,Y
37-2019-00021663-CL-UD-CTL,Santee,92071,4,2019,Default judgment by court,N,"N, Y",Y
37-2019-00021671-CL-UD-CTL,La Mesa,91942,4,2019,Default judgment by clerk,N,N,N
37-2019-00021696-CL-UD-CTL,Carlsbad,92008,4,2019,Default judgment by clerk,N,N,Y
37-2019-00021700-CL-UD-CTL,Vista,92083,4,2019,Default judgment by clerk,N,N,Y
37-2019-00021707-CL-UD-CTL,San Marcos,92078,4,2019,Default judgment by clerk,N,N,Y
37-2019-00021710-CL-UD-CTL,San Diego,92104,4,2019,Default judgment by clerk,N,N,Y
37-2019-00021715-CL-UD-CTL,Chula Vista,91913,4,2019,Default judgment by clerk,N,N,Y
37-2019-00021718-CL-UD-CTL,San Ysidro,92173,4,2019,,Y,N,N
37-2019-00021720-CL-UD-CTL,Chula Vista,91915,4,2019,Stipulated judgment,Y,N,N
37-2019-00021725-CL-UD-CTL,Escondido,92029,4,2019,Stipulated judgment,Y,N,N
37-2019-00021729-CL-UD-CTL,Escondido,92026,4,2019,Default judgment by court,N,"N, Y",Y
37-2019-00021734-CL-UD-CTL,La Mesa,91942,4,2019,Default judgment by court,N,"N, Y",Y
37-2019-00021738-CL-UD-CTL,Chula Vista,91915,4,2019,Default judgment by court,N,"N, Y",Y
37-2019-00021743-CL-UD-CTL,San Diego,92115,4,2019,Default judgment by clerk,N,N,Y
37-2019-00021746-CL-UD-CTL,San Diego,92128,4,2019,Default judgment by court,N,"N, Y",Y
37-2019-00021758-CL-UD-CTL,San Diego,92103,4,2019,Default judgment by clerk,N,N,Y
37-2019-00021763-CL-UD-CTL,Escondido,92025,4,2019,Default judgment by court,N,"Y, N",Y
37-2019-00021800-CL-UD-CTL,San Diego,92108,4,2019,Default judgment by court,N,"N, Y",Y
37-2019-00021811-CL-UD-CTL,San Diego,92104,4,2019,Court finding,Y,"Y, N",N
37-2019-00021817-CL-UD-CTL,El Cajon,92021,4,2019,Default judgment by clerk,N,N,Y
37-2019-00021840-CL-UD-CTL,Encinitas,92024,4,2019,Default judgment by court,N,"N, Y",Y
37-2019-00021856-CL-UD-CTL,Bonita,91902,4,2019,Default judgment by court,N,"N, Y",Y
37-2019-00021860-CL-UD-CTL,San Diego,92104,4,2019,Court finding,Y,N,Y
37-2019-00021864-CL-UD-CTL,National City,91950,4,2019,Court finding,Y,"N, Y",N
37-2019-00021934-CL-UD-CTL,El Cajon,92020,4,2019,Default judgment by clerk,N,N,Y
37-2019-00021950-CL-UD-CTL,San Diego,92105,4,2019,Default judgment by clerk,N,N,N
37-2019-00021970-CL-UD-CTL,Chula Vista,91910,4,2019,Default judgment by clerk,N,N,Y
37-2019-00022052-CL-UD-CTL,Spring Valley,91977,4,2019,Court finding,Y,N,N
37-2019-00022072-CL-UD-CTL,San Diego,92108,4,2019,Default judgment by clerk,N,N,Y
37-2019-00022085-CL-UD-CTL,El Cajon,92020,4,2019,Default judgment by clerk,N,N,Y
37-2019-00022139-CL-UD-CTL,Campo,91906,4,2019,,Y,N,N
37-2019-00022141-CL-UD-CTL,San Diego,92110,4,2019,Default judgment by court,N,"N, Y",Y
37-2019-00022225-CL-UD-CTL,National City,91950,4,2019,Default judgment by clerk,N,N,Y
37-2019-00022312-CL-UD-CTL,Vista,92083,4,2019,Default judgment by court,N,"N, Y",Y
37-2019-00022320-CL-UD-CTL,San Diego,92102,4,2019,Court finding,Y,"N, N, N, Y",Y
37-2019-00022406-CL-UD-CTL,SAN DIEGO,92154,4,2019,Court finding,Y,"Y, N",Y
37-2019-00022523-CL-UD-CTL,San Diego,92105,5,2019,Default judgment by clerk,N,N,Y
37-2019-00022533-CL-UD-CTL,Oceanside,92056,5,2019,Default judgment by court,N,"N, Y",Y
37-2019-00022589-CL-UD-CTL,Lakeside,92040,5,2019,Default judgment by clerk,N,N,Y
37-2019-00022611-CL-UD-CTL,SAN DIEGO,92117,5,2019,Default judgment by clerk,N,N,Y
37-2019-00022664-CL-UD-CTL,San Diego,92108,5,2019,Default judgment by clerk,N,N,Y
37-2019-00022666-CL-UD-CTL,Valley Center,92082,5,2019,Court finding,Y,"N, Y",N
37-2019-00022701-CL-UD-CTL,Carlsbad,92008,5,2019,Default judgment by court,N,"N, Y",Y
37-2019-00022715-CL-UD-CTL,SAN MARCOS,92078,5,2019,Default judgment by clerk,N,N,Y
37-2019-00022752-CL-UD-CTL,Escondido,92025,5,2019,Default judgment by court,N,"N, Y",Y
37-2019-00022768-CL-UD-CTL,San Diego,92116,5,2019,Default judgment by clerk,N,N,Y
37-2019-00022776-CL-UD-CTL,San Diego,92108,5,2019,Default judgment by clerk,N,N,Y
37-2019-00022806-CL-UD-CTL,San Diego,92104,5,2019,Default judgment by court,N,"N, Y",Y
37-2019-00022817-CL-UD-CTL,Chula Vista,91913,5,2019,Default judgment by clerk,N,N,Y
37-2019-00022829-CL-UD-CTL,San Diego,92108,5,2019,Court finding,Y,N,N
37-2019-00022834-CL-UD-CTL,SAN DIEGO,92154,5,2019,Default judgment by clerk,N,N,Y
37-2019-00022847-CL-UD-CTL,San Marcos,92069,5,2019,Default judgment by court,N,"Y, N",Y
37-2019-00022951-CL-UD-CTL,Escondido,92026,5,2019,Default judgment by court,N,"N, Y",Y
37-2019-00023021-CL-UD-CTL,Oceanside,92057,5,2019,Default judgment by court,N,"N, Y",Y
37-2019-00023041-CL-UD-CTL,Coronado,92118,5,2019,Default judgment by court,N,"N, Y",Y
37-2019-00023045-CL-UD-CTL,Carlsbad,92008,5,2019,Default judgment by clerk,N,N,Y
37-2019-00023068-CL-UD-CTL,Escondido,92027,5,2019,Court finding,Y,N,Y
37-2019-00023085-CL-UD-CTL,La Mesa,91942,5,2019,Default judgment by court,N,"N, Y",Y
37-2019-00023087-CL-UD-CTL,San Diego,92105,5,2019,Default judgment by clerk,N,N,Y
37-2019-00023095-CL-UD-CTL,Lemon Grove,91945,5,2019,Default judgment by court,N,"Y, N",Y
37-2019-00023098-CL-UD-CTL,Vista,92084,5,2019,Court-ordered dismissal,Y,N,Y
