CASE NUMBER,CITY,ZIP,MONTH,YEAR,DISPO TYPE,ANSWER,MONEY JUDGMENT,DEFAULT
37-2018-00003630-CL-UD-CTL,Pine Valley,91962,1,2018,Court finding,Y,N,N
37-2018-00003659-CL-UD-CTL,ESCONDIDO,92026,1,2018,Stipulated judgment,Y,N,N
37-2018-00003665-CL-UD-CTL,San DIego,92120,1,2018,Stipulated judgment,Y,N,N
37-2018-00003672-CL-UD-CTL,El Cajon,92019,1,2018,Request for Dismissal,Y,N,N
37-2018-00003677-CL-UD-CTL,San Diego,92154,1,2018,Request for Dismissal,N,N,N
37-2018-00003682-CL-UD-CTL,El Cajon,92019,1,2018,Request for Dismissal,N,N,N
37-2018-00003690-CL-UD-CTL,La Mesa,91942,1,2018,Request for Dismissal,N,N,N
37-2018-00003708-CL-UD-CTL,San Diego,92154,1,2018,Default judgment by clerk,N,N,Y
37-2018-00003712-CL-UD-CTL,El Cajon,92020,1,2018,Default judgment by court,N,Y,Y
37-2018-00003720-CL-UD-CTL,Oceanside,92058,1,2018,Request for Dismissal,N,N,Y
37-2018-00003725-CL-UD-CTL,Spring Valley,91977,1,2018,Court-ordered dismissal,Y,N,N
37-2018-00003727-CL-UD-CTL,San Diego,92113,1,2018,Stipulated judgment,Y,N,N
37-2018-00003761-CL-UD-CTL,San Diego,92127,1,2018,Default judgment by clerk,N,N,Y
37-2018-00003795-CL-UD-CTL,San Diego,92109,1,2018,Court-ordered dismissal,N,N,N
37-2018-00003796-CL-UD-CTL,San Diego,92105,1,2018,Stipulated judgment,Y,N,N
37-2018-00003803-CL-UD-CTL,SAN DIEEGO,92102,1,2018,Court finding,Y,Y,N
37-2018-00003822-CL-UD-CTL,Chula Vista,91910,1,2018,Request for Dismissal,Y,N,N
37-2018-00003832-CL-UD-CTL,Imperial Beach,91932,1,2018,Court-ordered dismissal,Y,N,N
37-2018-00003851-CL-UD-CTL,Escondido,92025,1,2018,Dismissed,Y,N,N
37-2018-00003863-CL-UD-CTL,SAN DIEGO,92126,1,2018,Stipulated judgment,Y,N,N
37-2018-00003868-CL-UD-CTL,San Diego,92117,1,2018,,N,N,Y
37-2018-00003906-CL-UD-CTL,Chula Vista,91911,1,2018,Request for Dismissal,Y,N,N
37-2018-00003932-CL-UD-CTL,San Diego,92101,1,2018,Court-ordered dismissal,Y,N,N
37-2018-00003963-CL-UD-CTL,Santee,92071,1,2018,Request for Dismissal,N,N,N
37-2018-00003974-CL-UD-CTL,Oceanside,92058,1,2018,Stipulated judgment,Y,N,N
37-2018-00003978-CL-UD-CTL,Escondido,92025,1,2018,Request for Dismissal,N,N,N
37-2018-00003985-CL-UD-CTL,Chula Vista,91910,1,2018,Court-ordered dismissal,Y,N,N
37-2018-00003989-CL-UD-CTL,Chula Vista,91911,1,2018,Default judgment by court,N,Y,Y
37-2018-00003990-CL-UD-CTL,Carlsbad,92008,1,2018,Request for Dismissal,Y,N,N
37-2018-00003998-CL-UD-CTL,La Jolla,92037,1,2018,Request for Dismissal,N,N,Y
37-2018-00004005-CL-UD-CTL,Chula Vista,91913,1,2018,Request for Dismissal,Y,N,N
37-2018-00004012-CL-UD-CTL,Escondido,92027,1,2018,Request for Dismissal,Y,N,N
37-2018-00004017-CL-UD-CTL,San Diego,92101,1,2018,Request for Dismissal,N,N,N
37-2018-00004025-CL-UD-CTL,SAN DIEGO,92154,1,2018,Court-ordered dismissal,N,N,N
37-2018-00004026-CL-UD-CTL,Escondido,92027,1,2018,Stipulated judgment,Y,N,N
37-2018-00004027-CL-UD-CTL,San Diego,92115,1,2018,Request for Dismissal,N,N,N
37-2018-00004028-CL-UD-CTL,San Diego,92104,1,2018,Default judgment by court,N,Y,Y
37-2018-00004032-CL-UD-CTL,Chula Vista,91911,1,2018,Request for Dismissal,N,N,N
37-2018-00004034-CL-UD-CTL,San Diego,92105,1,2018,Court-ordered dismissal,Y,N,N
37-2018-00004053-CL-UD-CTL,San Diego,92105,1,2018,Court-ordered dismissal,Y,N,N
37-2018-00004061-CL-UD-CTL,Vista,92083,1,2018,Request for Dismissal,N,N,N
37-2018-00004078-CL-UD-CTL,Chula Vista,91911,1,2018,Request for Dismissal,N,N,Y
37-2018-00004081-CL-UD-CTL,SAN MARCOS,92069,1,2018,Stipulated judgment,Y,N,N
37-2018-00004082-CL-UD-CTL,Chula Vista,91911,1,2018,Request for Dismissal,N,N,N
37-2018-00004094-CL-UD-CTL,Spring Valley,91977,1,2018,Request for Dismissal,Y,N,N
37-2018-00004098-CL-UD-CTL,La Mesa,91942,1,2018,Request for Dismissal,Y,N,N
37-2018-00004109-CL-UD-CTL,San Diego,92101,1,2018,Request for Dismissal,N,N,N
37-2018-00004141-CL-UD-CTL,San Diego,92111,1,2018,Request for Dismissal,Y,N,N
37-2018-00004151-CL-UD-CTL,San Diego,92104,1,2018,Stipulated judgment,Y,N,N
37-2018-00004203-CL-UD-CTL,Imperial Beach,91932,1,2018,Request for Dismissal,N,N,N
37-2018-00004217-CL-UD-CTL,San Diego,92115,1,2018,Court-ordered dismissal,Y,N,N
37-2018-00004218-CL-UD-CTL,San Diego,92154,1,2018,Court-ordered dismissal,Y,N,N
37-2018-00004234-CL-UD-CTL,San Diego,92123,1,2018,Request for Dismissal,N,N,N
37-2018-00004239-CL-UD-CTL,San Diego,92114,1,2018,Request for Dismissal,N,N,N
37-2018-00004260-CL-UD-CTL,Imperial Beach,91932,1,2018,Court-ordered dismissal,Y,Y,N
37-2018-00004275-CL-UD-CTL,Chula Vista,91915,1,2018,Request for Dismissal,N,N,N
37-2018-00004277-CL-UD-CTL,SAN DIEGO,92107,1,2018,Stipulated judgment,Y,N,N
37-2018-00004281-CL-UD-CTL,San Diego,92124,1,2018,Court-ordered dismissal,Y,N,N
37-2018-00004284-CL-UD-CTL,National City,91950,1,2018,Court-ordered dismissal,Y,N,N
37-2018-00004286-CL-UD-CTL,San Diego,92114,1,2018,Default judgment by clerk,N,N,Y
37-2018-00004287-CL-UD-CTL,Vista,92083,1,2018,Court-ordered dismissal,Y,N,N
37-2018-00004293-CL-UD-CTL,San Diego,92124,1,2018,Request for Dismissal,N,N,N
37-2018-00004295-CL-UD-CTL,FALLBROOK,92028,1,2018,Stipulated judgment,N,N,N
37-2018-00004300-CL-UD-CTL,Rancho Santa Fe,92067,1,2018,Stipulated judgment,Y,N,N
37-2018-00004304-CL-UD-CTL,Ramona,92065,1,2018,Stipulated judgment,Y,Y,N
37-2018-00004310-CL-UD-CTL,Fallbrook,92028,1,2018,Request for Dismissal,N,N,N
37-2018-00004312-CL-UD-CTL,San Diego,92139,1,2018,Court-ordered dismissal,Y,N,N
37-2018-00004316-CL-UD-CTL,El Cajon,92019,1,2018,Request for Dismissal,N,N,N
37-2018-00004318-CL-UD-CTL,San Diego,92124,1,2018,Request for Dismissal,N,N,N
37-2018-00004319-CL-UD-CTL,Bonita,91902,1,2018,Court-ordered dismissal,Y,N,N
37-2018-00004324-CL-UD-CTL,Escondido,92029,1,2018,Default judgment by clerk,N,N,Y
37-2018-00004349-CL-UD-CTL,La Mesa,91942,1,2018,Request for Dismissal,N,N,N
37-2018-00004354-CL-UD-CTL,San Diego,92108,1,2018,Request for Dismissal,N,N,N
37-2018-00004369-CL-UD-CTL,Chula Vista,91910,1,2018,Stipulated judgment,Y,N,N
37-2018-00004451-CL-UD-CTL,Escondido,92025,1,2018,Court finding,Y,N,N
37-2018-00004453-CL-UD-CTL,San Diego,92107,1,2018,Stipulated judgment,Y,N,N
37-2018-00004458-CL-UD-CTL,Escondido,92026,1,2018,Request for Dismissal,N,N,Y
37-2018-00004478-CL-UD-CTL,San Diego,92110,1,2018,Court-ordered dismissal,Y,N,N
37-2018-00004491-CL-UD-CTL,San Diego,92105,1,2018,Court-ordered dismissal,Y,N,N
37-2018-00004496-CL-UD-CTL,San Diego,92105,1,2018,Court-ordered dismissal,Y,N,N
37-2018-00004503-CL-UD-CTL,Escondido,92025,1,2018,Default judgment by court,N,Y,Y
37-2018-00004505-CL-UD-CTL,LAKESIDE,92040,1,2018,Court-ordered dismissal,N,N,N
37-2018-00004519-CL-UD-CTL,San Diego,92114,1,2018,Default judgment by clerk,N,N,Y
37-2018-00004535-CL-UD-CTL,Chula Vista,91910,1,2018,Court-ordered dismissal,Y,N,N
37-2018-00004538-CL-UD-CTL,Chula Vista,91910,1,2018,Court-ordered dismissal,Y,N,N
37-2018-00004543-CL-UD-CTL,La Mesa,91941,1,2018,Court dismissal- Lack of Prosecution,Y,N,N
37-2018-00004545-CL-UD-CTL,San Diego,92114,1,2018,Court finding,Y,Y,N
37-2018-00004547-CL-UD-CTL,El Cajon,92021,1,2018,Request for Dismissal,N,N,N
37-2018-00004548-CL-UD-CTL,Oceanside,92056,1,2018,Request for Dismissal,Y,N,N
37-2018-00004550-CL-UD-CTL,San Diego,92123,1,2018,Request for Dismissal,N,N,N
37-2018-00004553-CL-UD-CTL,San Diego,92115,1,2018,Court-ordered dismissal,Y,N,N
37-2018-00004554-CL-UD-CTL,Chula Vista,91913,1,2018,Request for Dismissal,N,N,N
37-2018-00004560-CL-UD-CTL,San Diego,92119,1,2018,Court-ordered dismissal,N,N,N
37-2018-00004565-CL-UD-CTL,San Diego,92108,1,2018,Request for Dismissal,N,N,N
37-2018-00004567-CL-UD-CTL,San Diego,92123,1,2018,Request for Dismissal,Y,N,N
37-2018-00004577-CL-UD-CTL,San Diego,92154,1,2018,Request for Dismissal,N,N,N
37-2018-00004586-CL-UD-CTL,Vista,92081,1,2018,Request for Dismissal,N,N,N
37-2018-00004590-CL-UD-CTL,El Cajon,92019,1,2018,Stipulated judgment,Y,N,N
37-2018-00004595-CL-UD-CTL,Escondido,92027,1,2018,Request for Dismissal,N,N,N
37-2018-00004602-CL-UD-CTL,Chula Vista,91915,1,2018,Request for Dismissal,N,N,N
37-2018-00004611-CL-UD-CTL,San Diego,92105,1,2018,Stipulated judgment,Y,N,N
37-2018-00004613-CL-UD-CTL,San Diego,92108,1,2018,Request for Dismissal,N,N,N
37-2018-00004624-CL-UD-CTL,El Cajon,92021,1,2018,Default judgment by clerk,N,N,Y
37-2018-00004625-CL-UD-CTL,Vista,92083,1,2018,Request for Dismissal,N,N,N
37-2018-00004626-CL-UD-CTL,San Diego,92109,1,2018,Other court dismissal - Conditional or Good Faith,Y,N,N
37-2018-00004632-CL-UD-CTL,San Diego,92127,1,2018,Stipulated judgment,Y,N,N
37-2018-00004668-CL-UD-CTL,Spring Valley,91977,1,2018,Default judgment by clerk,N,N,Y
37-2018-00004681-CL-UD-CTL,San Diego,92124,1,2018,Dismissed,N,N,Y
37-2018-00004689-CL-UD-CTL,San Diego,92129,1,2018,Request for Dismissal,N,N,N
37-2018-00004691-CL-UD-CTL,Escondido,92027,1,2018,Request for Dismissal,N,N,N
37-2018-00004693-CL-UD-CTL,San Diego,92113,1,2018,Request for Dismissal,N,N,N
37-2018-00004694-CL-UD-CTL,Chula Vista,91915,1,2018,Request for Dismissal,N,N,Y
37-2018-00004701-CL-UD-CTL,NATIONAL CITY,91950,1,2018,Court-ordered dismissal,Y,N,N
37-2018-00004729-CL-UD-CTL,San Diego,92126,1,2018,Court-ordered dismissal,Y,N,N
37-2018-00004733-CL-UD-CTL,San Ysidro,92173,1,2018,Court-ordered dismissal,Y,N,N
37-2018-00004737-CL-UD-CTL,Poway,92064,1,2018,Request for Dismissal,Y,N,N
37-2018-00004738-CL-UD-CTL,Solana Beach,92075,1,2018,Request for Dismissal,Y,N,N
37-2018-00004754-CL-UD-CTL,San Diego,92126,1,2018,Request for Dismissal,N,N,N
37-2018-00004770-CL-UD-CTL,Chula Vista,91910,1,2018,Default judgment by court,N,Y,N
37-2018-00004792-CL-UD-CTL,San Diego,92108,1,2018,Request for Dismissal,N,N,N
37-2018-00004797-CL-UD-CTL,SAN DIEGO,92105,1,2018,Request for Dismissal,N,N,N
37-2018-00004864-CL-UD-CTL,Ramona,92065,1,2018,Court-ordered dismissal,Y,N,N
37-2018-00004867-CL-UD-CTL,San Diego,92108,1,2018,Request for Dismissal,N,N,N
37-2018-00004870-CL-UD-CTL,San Diego,92108,1,2018,Request for Dismissal,N,N,N
37-2018-00004894-CL-UD-CTL,Alpine,91901,1,2018,Court finding,Y,N,Y
37-2018-00004896-CL-UD-CTL,Chula Vista,91910,1,2018,Stipulated judgment,Y,N,N
37-2018-00004903-CL-UD-CTL,San Diego,92124,1,2018,Court-ordered dismissal,Y,N,N
37-2018-00004927-CL-UD-CTL,Jamul,91935,1,2018,Stipulated judgment,Y,N,N
37-2018-00004941-CL-UD-CTL,SAN DIEGO,92109,1,2018,Court-ordered dismissal,N,N,Y
37-2018-00004970-CL-UD-CTL,Campo,91906,1,2018,Request for Dismissal,N,N,N
37-2018-00004984-CL-UD-CTL,SAN DIEGO,92115,1,2018,Court-ordered dismissal,Y,N,N
37-2018-00004989-CL-UD-CTL,San Diego,92114,1,2018,Default judgment by clerk,N,N,Y
37-2018-00005006-CL-UD-CTL,La Jolla,92037,1,2018,Request for Dismissal,Y,N,N
37-2018-00005016-CL-UD-CTL,Lakeside,92040,1,2018,Request for Dismissal,N,N,N
37-2018-00005022-CL-UD-CTL,Chula Vista,91910,1,2018,Request for Dismissal,Y,N,N
37-2018-00005024-CL-UD-CTL,SAN DIEGO,92103,1,2018,Request for Dismissal,N,N,N
37-2018-00005045-CL-UD-CTL,Vista,92084,1,2018,Request for Dismissal,N,N,N
37-2018-00005048-CL-UD-CTL,El Cajon,92021,1,2018,Stipulated judgment,Y,N,N
37-2018-00005053-CL-UD-CTL,Escondido,92027,1,2018,Request for Dismissal,N,N,N
37-2018-00005060-CL-UD-CTL,San Diego,92130,1,2018,Request for Dismissal,N,N,N
37-2018-00005081-CL-UD-CTL,San Diego,92113,1,2018,Stipulated judgment,Y,N,N
37-2018-00005092-CL-UD-CTL,Santee,92071,1,2018,Request for Dismissal,N,N,N
37-2018-00005095-CL-UD-CTL,Ramona,92065,1,2018,Default judgment by clerk,N,N,Y
37-2018-00005102-CL-UD-CTL,Vista,92084,1,2018,Request for Dismissal,Y,N,N
37-2018-00005140-CL-UD-CTL,Oceanside,92056,1,2018,Court-ordered dismissal,Y,N,N
37-2018-00005141-CL-UD-CTL,San Diego,92114,1,2018,Court finding,Y,Y,N
37-2018-00005149-CL-UD-CTL,San Diego,92101,1,2018,Court-ordered dismissal,Y,N,N
37-2018-00005158-CL-UD-CTL,National City,91950,1,2018,Stipulated judgment,Y,N,N
37-2018-00005179-CL-UD-CTL,La Mesa,91942,1,2018,Request for Dismissal,N,N,N
37-2018-00005212-CL-UD-CTL,Imperial Beach,91932,1,2018,Court-ordered dismissal,N,N,Y
37-2018-00005218-CL-UD-CTL,Lakeside,92040,1,2018,Request for Dismissal,N,N,N
37-2018-00005250-CL-UD-CTL,El Cajon,92019,1,2018,Court-ordered dismissal,Y,N,N
37-2018-00005276-CL-UD-CTL,SAN DIEGO,92139,1,2018,Court-ordered dismissal,Y,N,N
37-2018-00005312-CL-UD-CTL,San Diego,92116,1,2018,Court-ordered dismissal,Y,N,N
37-2018-00005313-CL-UD-CTL,Chula Vista,91910,1,2018,Request for Dismissal,N,N,Y
37-2018-00005315-CL-UD-CTL,Bonita,91902,1,2018,Court-ordered dismissal,Y,N,N
37-2018-00005324-CL-UD-CTL,San Diego,92108,1,2018,Stipulated judgment,Y,N,N
37-2018-00005331-CL-UD-CTL,CHULA VISTA,91910,1,2018,Request for Dismissal,N,N,N
37-2018-00005339-CL-UD-CTL,OCEANSIDE,92057,1,2018,Stipulated judgment,N,N,N
37-2018-00005340-CL-UD-CTL,San Diego,92101,1,2018,Default judgment by court,N,Y,Y
37-2018-00005388-CL-UD-CTL,San Diego,92105,2,2018,Dismissal,N,N,Y
37-2018-00005389-CL-UD-CTL,LEMON GROVE,91945,1,2018,Request for Dismissal,Y,N,N
37-2018-00005428-CL-UD-CTL,Escondido,92026,1,2018,Request for Dismissal,Y,N,N
37-2018-00005429-CL-UD-CTL,San Diego,92130,1,2018,Request for Dismissal,N,N,N
37-2018-00005441-CL-UD-CTL,Lemon Grove,91945,1,2018,Request for Dismissal,N,N,N
37-2018-00005449-CL-UD-CTL,Spring Valley,91977,1,2018,Court-ordered dismissal,Y,N,N
37-2018-00005502-CL-UD-CTL,El Cajon,92019,2,2018,Court-ordered dismissal,Y,N,N
37-2018-00005509-CL-UD-CTL,San Diego,92105,1,2018,Request for Dismissal,N,N,N
37-2018-00005522-CL-UD-CTL,El Cajon,92020,2,2018,Request for Dismissal,N,N,N
37-2018-00005545-CL-UD-CTL,San Diego,92113,2,2018,Court-ordered dismissal,N,N,N
37-2018-00005557-CL-UD-CTL,El Cajon,92021,1,2018,Court-ordered dismissal,Y,N,Y
37-2018-00005562-CL-UD-CTL,Spring Valley,91977,1,2018,Request for Dismissal,N,N,Y
37-2018-00005595-CL-UD-CTL,San Diego,92101,2,2018,Court-ordered dismissal,N,N,Y
37-2018-00005601-CL-UD-CTL,San Diego,92105,2,2018,Court-ordered dismissal,Y,N,N
37-2018-00005660-CL-UD-CTL,Oceanside,92058,2,2018,Request for Dismissal,N,N,N
37-2018-00005674-CL-UD-CTL,Oceanside,92054,2,2018,Request for Dismissal,N,N,N
37-2018-00005701-CL-UD-CTL,SPRING VALLEY,91978,2,2018,Request for Dismissal,Y,N,N
37-2018-00005730-CL-UD-CTL,San Diego,92115,1,2018,Court finding,Y,Y,Y
37-2018-00005734-CL-UD-CTL,San Diego,92119,2,2018,Default judgment by clerk,N,N,N
37-2018-00005760-CL-UD-CTL,Valley Center,92082,2,2018,Request for Dismissal,N,N,N
37-2018-00005775-CL-UD-CTL,Escondido,92027,2,2018,Request for Dismissal,N,N,Y
37-2018-00005779-CL-UD-CTL,Chula Vista,91910,1,2018,Request for Dismissal,Y,N,N
37-2018-00005786-CL-UD-CTL,San Marcos,92069,2,2018,Default judgment by court,N,Y,Y
37-2018-00005798-CL-UD-CTL,Fallbrook,92028,2,2018,Court-ordered dismissal,N,N,N
37-2018-00005831-CL-UD-CTL,San Diego,92102,2,2018,Request for Dismissal,N,N,N
37-2018-00005832-CL-UD-CTL,San Diego,92109,2,2018,Other court dismissal - Conditional or Good Faith,Y,N,N
37-2018-00005846-CL-UD-CTL,Chula Vista,91913,2,2018,Court finding,Y,N,N
37-2018-00005847-CL-UD-CTL,Spring Valley,91977,2,2018,Court-ordered dismissal,Y,N,N
37-2018-00005857-CL-UD-CTL,San Diego,92111,2,2018,Court-ordered dismissal,Y,N,N
37-2018-00005858-CL-UD-CTL,San Diego,92103,2,2018,Court-ordered dismissal,Y,N,N
37-2018-00005870-CL-UD-CTL,Santee,92071,2,2018,Other court dismissal - Conditional or Good Faith,N,N,N
37-2018-00005886-CL-UD-CTL,Ramona,92065,2,2018,Court-ordered dismissal,Y,N,N
37-2018-00005891-CL-UD-CTL,San Diego,92110,2,2018,Court finding,Y,Y,N
37-2018-00005914-CL-UD-CTL,El Cajon,92021,2,2018,Stipulated judgment,Y,N,N
37-2018-00005917-CL-UD-CTL,Fallbrook,92028,2,2018,Request for Dismissal,N,N,N
37-2018-00005931-CL-UD-CTL,El Cajon,92021,2,2018,Default judgment by court,N,Y,Y
37-2018-00005935-CL-UD-CTL,San Marcos,92069,2,2018,Stipulated judgment,Y,N,N
37-2018-00005955-CL-UD-CTL,San Diego,92115,2,2018,Request for Dismissal,N,N,N
37-2018-00005971-CL-UD-CTL,San Diego,92103,2,2018,Court-ordered dismissal,Y,N,N
37-2018-00006010-CL-UD-CTL,El Cajon,92020,2,2018,Default judgment by clerk,N,N,Y
37-2018-00006012-CL-UD-CTL,San Diego,92101,2,2018,Request for Dismissal,Y,N,N
37-2018-00006028-CL-UD-CTL,San Diego,92114,2,2018,Default judgment by clerk,N,N,Y
37-2018-00006040-CL-UD-CTL,San Diego,92126,2,2018,Request for Dismissal,N,N,N
37-2018-00006047-CL-UD-CTL,Escondido,92025,2,2018,Court-ordered dismissal,Y,N,N
37-2018-00006054-CL-UD-CTL,Oceanside,92056,2,2018,Court-ordered dismissal,Y,N,N
37-2018-00006064-CL-UD-CTL,National City,91950,2,2018,Court-ordered dismissal,Y,N,N
37-2018-00006080-CL-UD-CTL,Carlsbad,92011,2,2018,Court-ordered dismissal,N,N,Y
37-2018-00006084-CL-UD-CTL,Vista,92083,2,2018,Court-ordered dismissal,N,N,N
37-2018-00006103-CL-UD-CTL,San Diego,92115,2,2018,Request for Dismissal,N,N,N
37-2018-00006117-CL-UD-CTL,Spring Valley,91977,2,2018,Court-ordered dismissal,Y,N,N
37-2018-00006137-CL-UD-CTL,San Diego,92114,2,2018,Court-ordered dismissal,Y,N,N
37-2018-00006158-CL-UD-CTL,El Cajon,92020,2,2018,Request for Dismissal,N,N,N
37-2018-00006182-CL-UD-CTL,El Cajon,92020,2,2018,Request for Dismissal,N,N,N
37-2018-00006205-CL-UD-CTL,San Diego,92108,2,2018,Request for Dismissal,N,N,N
37-2018-00006215-CL-UD-CTL,San Diego,92101,2,2018,Request for Dismissal,Y,N,N
37-2018-00006247-CL-UD-CTL,San Diego,92154,2,2018,Stipulated judgment,Y,N,N
37-2018-00006260-CL-UD-CTL,San Diego,92121,2,2018,Request for Dismissal,N,N,N
37-2018-00006344-CL-UD-CTL,San Diego,92101,2,2018,Court-ordered dismissal,Y,N,Y
37-2018-00006350-CL-UD-CTL,El Cajon,92020,2,2018,Default judgment by court,N,Y,Y
37-2018-00006358-CL-UD-CTL,Imperial Beach,91932,2,2018,Court-ordered dismissal,Y,N,N
37-2018-00006365-CL-UD-CTL,La Mesa,91942,2,2018,Default judgment by court,N,Y,Y
37-2018-00006374-CL-UD-CTL,San Diego,92130,2,2018,Court-ordered dismissal,Y,N,N
37-2018-00006383-CL-UD-CTL,San Diego,92114,2,2018,Court finding,Y,Y,N
37-2018-00006395-CL-UD-CTL,El Cajon,92019,2,2018,Request for Dismissal,N,N,N
37-2018-00006401-CL-UD-CTL,San Diego,92128,2,2018,Request for Dismissal,Y,N,N
37-2018-00006408-CL-UD-CTL,El Cajon,92020,2,2018,Court finding,Y,N,N
37-2018-00006422-CL-UD-CTL,Oceanside,92056,2,2018,Dismissed,N,N,Y
37-2018-00006429-CL-UD-CTL,NATIONAL CITY,91950,2,2018,Request for Dismissal,N,N,N
37-2018-00006435-CL-UD-CTL,San Diego,92102,2,2018,Court-ordered dismissal,Y,N,N
37-2018-00006450-CL-UD-CTL,San Diego,92129,2,2018,Request for Dismissal,N,N,N
37-2018-00006470-CL-UD-CTL,SAN DIEGO,92109,2,2018,Court-ordered dismissal,Y,N,N
37-2018-00006481-CL-UD-CTL,El Cajon,92020,2,2018,Court-ordered dismissal,Y,N,N
37-2018-00006495-CL-UD-CTL,San Diego,92101,2,2018,Court-ordered dismissal,Y,N,N
37-2018-00006501-CL-UD-CTL,Oceanside,92057,2,2018,Request for Dismissal,N,N,N
37-2018-00006503-CL-UD-CTL,San Diego,92104,2,2018,Court-ordered dismissal,Y,N,N
37-2018-00006510-CL-UD-CTL,San Diego,92102,2,2018,Request for Dismissal,N,N,N
37-2018-00006534-CL-UD-CTL,San DIego,92119,2,2018,Court-ordered dismissal,Y,N,N
37-2018-00006535-CL-UD-CTL,San Diego,92129,2,2018,Default judgment by clerk,N,N,Y
37-2018-00006550-CL-UD-CTL,Chula Vista,91911,2,2018,Request for Dismissal,N,N,N
37-2018-00006560-CL-UD-CTL,San Diego,92113,2,2018,Stipulated judgment,Y,N,N
37-2018-00006562-CL-UD-CTL,San Diego,92115,2,2018,Court-ordered dismissal,N,N,N
37-2018-00006564-CL-UD-CTL,Spring Valley,91977,2,2018,Request for Dismissal,N,N,N
37-2018-00006574-CL-UD-CTL,Escondido,92025,2,2018,Court finding,Y,Y,N
37-2018-00006581-CL-UD-CTL,San Diego,92114,2,2018,Court-ordered dismissal,Y,N,N
37-2018-00006586-CL-UD-CTL,Escondido,92026,2,2018,Request for Dismissal,Y,N,N
37-2018-00006590-CL-UD-CTL,San Diego,92101,2,2018,Default judgment by court,N,Y,Y
37-2018-00006596-CL-UD-CTL,SAN DIEGO,92154,2,2018,Default judgment by clerk,N,N,Y
37-2018-00006629-CL-UD-CTL,Cardiff by the Sea,92007,2,2018,Court-ordered dismissal,Y,N,N
37-2018-00006666-CL-UD-CTL,San Marcos,92069,2,2018,Request for Dismissal,Y,N,N
37-2018-00006699-CL-UD-CTL,El Cajon,92019,2,2018,Motion for judgment per CCP 631.8,Y,N,N
37-2018-00006703-CL-UD-CTL,San Diego,92102,2,2018,Request for Dismissal,Y,N,Y
37-2018-00006731-CL-UD-CTL,San Diego,92110,2,2018,Stipulated judgment,Y,N,N
37-2018-00006734-CL-UD-CTL,San Diego,92110,2,2018,Stipulated judgment,Y,N,N
37-2018-00006751-CL-UD-CTL,San Diego,92130,2,2018,Request for Dismissal,N,N,N
37-2018-00006774-CL-UD-CTL,SAN DIEGO,92154-8562,2,2018,Request for Dismissal,N,N,N
37-2018-00006782-CL-UD-CTL,San DIego,92105,2,2018,Stipulated judgment,Y,N,N
37-2018-00006786-CL-UD-CTL,Imperial Beach,91932,2,2018,Court-ordered dismissal,N,N,N
37-2018-00006808-CL-UD-CTL,Imperial Beach,91932,2,2018,Request for Dismissal,N,N,N
37-2018-00006820-CL-UD-CTL,San Diego,92102,2,2018,Default judgment by clerk,N,N,N
37-2018-00006829-CL-UD-CTL,San Diego,92102,2,2018,Court-ordered dismissal,Y,N,N
37-2018-00006841-CL-UD-CTL,Vista,92083,2,2018,Dismissal,Y,N,N
37-2018-00006845-CL-UD-CTL,San Ysidro,92173,2,2018,Request for Dismissal,Y,N,N
37-2018-00006866-CL-UD-CTL,Chula Vista,91911,2,2018,Request for Dismissal,N,N,N
37-2018-00006873-CL-UD-CTL,Oceanside,92054,2,2018,Court-ordered dismissal,N,N,N
37-2018-00006874-CL-UD-CTL,San Diego,92105,2,2018,Request for Dismissal,N,N,N
37-2018-00006876-CL-UD-CTL,Del Mar,92014,2,2018,Court-ordered dismissal,Y,N,N
37-2018-00006878-CL-UD-CTL,San Marcos,92069,2,2018,Default judgment by court,N,Y,Y
37-2018-00006880-CL-UD-CTL,San Diego,92116,2,2018,Court-ordered dismissal,Y,N,N
37-2018-00006899-CL-UD-CTL,Spring Valley,91977,2,2018,Court-ordered dismissal,Y,N,N
37-2018-00006924-CL-UD-CTL,Escondido,92026,2,2018,Court finding,Y,N,N
37-2018-00006937-CL-UD-CTL,San Diego,92105,2,2018,Court-ordered dismissal,Y,N,N
37-2018-00006939-CL-UD-CTL,Oceanside,92057,2,2018,Court-ordered dismissal,Y,N,N
37-2018-00006953-CL-UD-CTL,El Cajon,92020,2,2018,Court finding,N,N,Y
37-2018-00007008-CL-UD-CTL,National City,91950,2,2018,Request for Dismissal,N,N,N
37-2018-00007016-CL-UD-CTL,San Diego,92101,2,2018,Other court dismissal - Conditional or Good Faith,Y,N,N
37-2018-00007019-CL-UD-CTL,La Mesa,91942,2,2018,Request for Dismissal,N,N,N
37-2018-00007106-CL-UD-CTL,San Diego,92126,2,2018,Default judgment by clerk,N,N,Y
37-2018-00007124-CL-UD-CTL,Chula Vista,91911,2,2018,Request for Dismissal,N,N,N
37-2018-00007133-CL-UD-CTL,San Diego,92115,2,2018,Request for Dismissal,Y,N,N
37-2018-00007152-CL-UD-CTL,Escondido,92027,2,2018,Request for Dismissal,Y,N,Y
37-2018-00007156-CL-UD-CTL,El Cajon,92020,2,2018,Request for Dismissal,N,N,N
37-2018-00007161-CL-UD-CTL,San Ysidro,92173,2,2018,Court-ordered dismissal,Y,N,N
37-2018-00007165-CL-UD-CTL,San Diego,92116,2,2018,Court-ordered dismissal,Y,N,N
